"path","file_name","extension","folder","domain","kind","size_bytes","status","priority","title","sha256"
"agents/AGENTS-020.md","AGENTS-020.md",".md","agents","Agents","markdown","5538","active","P3","20_documentation_maintenance_agent.md","fe75e9cc241f030f4e68294e1de005349610fc674cc2887464d0e4c60b5e3193"
"agents/AGENTS-021.md","AGENTS-021.md",".md","agents","Agents","markdown","1219","active","P3","Agents 021","23b79e0b7d722f6765ad846f72d1e956a01e985231a26e3e91b86d3372bfff0a"
"agents/AGENTS-022.md","AGENTS-022.md",".md","agents","Agents","markdown","0","active","P3","Agents 022","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-023.md","AGENTS-023.md",".md","agents","Agents","markdown","0","active","P3","Agents 023","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-024.md","AGENTS-024.md",".md","agents","Agents","markdown","0","active","P3","Agents 024","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-025.md","AGENTS-025.md",".md","agents","Agents","markdown","0","active","P3","Agents 025","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-026.md","AGENTS-026.md",".md","agents","Agents","markdown","0","active","P3","Agents 026","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-027.md","AGENTS-027.md",".md","agents","Agents","markdown","0","active","P3","Agents 027","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-028.md","AGENTS-028.md",".md","agents","Agents","markdown","0","active","P3","Agents 028","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-029.md","AGENTS-029.md",".md","agents","Agents","markdown","0","active","P3","Agents 029","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/AGENTS-030.md","AGENTS-030.md",".md","agents","Agents","markdown","0","active","P3","Agents 030","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"agents/EXECUTION_REPORT.md","EXECUTION_REPORT.md",".md","agents","Agents","markdown","6652","active","P3","Reporte de ejecucion de Agents documentales","c600dd745f5704f4739392fe3c68777f6d8aecc1dc958e73a6bf86f2e7559073"
"agents/RUN_AGENTS_INSTRUCTIONS.md","RUN_AGENTS_INSTRUCTIONS.md",".md","agents","Agents","markdown","1869","active","P3","Instrucciones para correr agents","a3a72bc59b0719a57bb19a4446b56cde342f4c7bd1f887fc3bae10301ef1094f"
"pendientes/pendientes.md","pendientes.md",".md","pendientes","Future","markdown","8487","future_or_pending","P2","Lo que actualmente YA tienes parcialmente cubierto","03ffc301be16c4cdebcfa0fbb59a4e423a1fcb3e8455a2e6f2f90e098d774050"
"README.md","README.md",".md",".","Other","markdown","4820","active","P3","Documentacion del proyecto","41423c79eb99eea8a2b5ebeadd329999a5178e52a1b3bc9b74084a3fe6ccb044"
"tecnotelec-ui/pdf_image_01.jpg","pdf_image_01.jpg",".jpg","tecnotelec-ui","Other","asset","168737","active","P3","Pdf Image 01","95ee8eb104fb0f6cbd74aff8b856068bb2163064334422055e3d3489bfd6cb1b"
"tecnotelec-ui/pdf_image_02.jpg","pdf_image_02.jpg",".jpg","tecnotelec-ui","Other","asset","184430","active","P3","Pdf Image 02","0d3e2b721a039544333895bc233c3354ea2438e909a99b1f81f4def8796179d6"
"tecnotelec-ui/pdf_image_03.jpg","pdf_image_03.jpg",".jpg","tecnotelec-ui","Other","asset","36360","active","P3","Pdf Image 03","d547582a837b870a6c620a6d19eaec8e787f3602e2a1b6361c15586ce6580474"
"tecnotelec-ui/pdf_image_04.jpg","pdf_image_04.jpg",".jpg","tecnotelec-ui","Other","asset","177118","active","P3","Pdf Image 04","d6b008237f0246f08836013966c8179ce4845ec800de92073f568d42072805f6"
"tecnotelec-ui/pdf_image_05.jpg","pdf_image_05.jpg",".jpg","tecnotelec-ui","Other","asset","177118","active","P3","Pdf Image 05","d6b008237f0246f08836013966c8179ce4845ec800de92073f568d42072805f6"
"tecnotelec-ui/pdf_image_06.jpg","pdf_image_06.jpg",".jpg","tecnotelec-ui","Other","asset","55417","active","P3","Pdf Image 06","1035f2820cd33d3fa34e015f1b9671955983e724af0cdbbfb11098c591c5d346"
"tecnotelec-ui/pdf_image_07.jpg","pdf_image_07.jpg",".jpg","tecnotelec-ui","Other","asset","220656","active","P3","Gp?k7-w","6e23c29aebff47853dd4ecf6ea41e3edffcbec22bab24dd0156830c4284a659f"
"tecnotelec-ui/pdf_image_08.jpg","pdf_image_08.jpg",".jpg","tecnotelec-ui","Other","asset","139646","active","P3","Pdf Image 08","af0c5ad37ad04a8636f0ea0c2115f0be709090f8917035e238e8440a9196968b"
"tecnotelec-ui/pdf_image_09.jpg","pdf_image_09.jpg",".jpg","tecnotelec-ui","Other","asset","138779","active","P3","e۽""","133e7096502171acbc67e75941812cdaefc909aa54c084522bd47881720c6bff"
"tecnotelec-ui/README.md","README.md",".md","tecnotelec-ui","Other","markdown","552","active","P3","Fuente visual Tecno Telec","28e9a714cde0a13fbbb8cfa6dabf6c244564bceef44dd6e101cbe51637922c4d"
"templates/adr-template.md","adr-template.md",".md","templates","Templates","markdown","795","archive_reference","P3","Titulo","a07e24ca3bbc0f084327c8a121112c2835f58d18c3823cd0c368f0ccd2d1034b"
"templates/api-template.md","api-template.md",".md","templates","Templates","markdown","795","archive_reference","P3","Titulo","86478e0a6452b0ea22f58ee7c99af93012600e2ef73f1a8198131c29fcf5a193"
"templates/business-template.md","business-template.md",".md","templates","Templates","markdown","800","archive_reference","P3","Titulo","4c4bd6d265b8abb4642bb7163427429b2b6d851d97206c313114b2e565131f5e"
"templates/database-template.md","database-template.md",".md","templates","Templates","markdown","800","archive_reference","P3","Titulo","d6fe95838c5c078c77b72b6412e7d59fe27c84aa522a0dca400c70eef5bf7b8d"
"templates/etl-template.md","etl-template.md",".md","templates","Templates","markdown","795","archive_reference","P3","Titulo","4cf054d52fd29e3b4d33712979b594f09cade570fe951a85f7d12c01216bcdaf"
"templates/event-template.md","event-template.md",".md","templates","Templates","markdown","797","archive_reference","P3","Titulo","422c1d96279d53b0303ce733fb34c8639be3049e025d35ec344300781ac18f6c"
"templates/frontend-template.md","frontend-template.md",".md","templates","Templates","markdown","800","archive_reference","P3","Titulo","53219fdbd684d4e33dd6b049df3dc21f193685a9444140b6456725806705e668"
"templates/overview-template.md","overview-template.md",".md","templates","Templates","markdown","800","archive_reference","P3","Titulo","0bf1c886a246217627c210b1bab97aec70b675a9155590ef25c8f862d23af851"
"templates/runbook-template.md","runbook-template.md",".md","templates","Templates","markdown","799","archive_reference","P3","Titulo","5efe481e12b5798ad520b7988a0df1efa50ddd48334e44b004f950e162c50a9f"
